STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,COUNTYNAME,FATALS,young,old,drink,truck,old_car
53,Washington,530534,0,0,1,1,0,2,2,11,0,NOT APPLICABLE,12,December,14,14,3,Tuesday,2021,8,8:00am-8:59am,13,13,CR-SE NOURSE RD,,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,10,10,45.61029444,45.61029444,-122.3870917,-122.3870917,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,CLARK (11),1,0,0,0,0,1
53,Washington,530535,0,0,2,2,0,3,3,27,0,NOT APPLICABLE,12,December,16,16,5,Thursday,2021,20,8:00pm-8:59pm,36,36,US-12,,2,U.S. Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,374,374,46.82982222,46.82982222,-123.1843333,-123.1843333,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,GRAYS HARBOR (27),1,0,0,0,0,1
53,Washington,530536,3,3,3,2,1,1,1,11,0,NOT APPLICABLE,12,December,18,18,7,Saturday,2021,21,9:00pm-9:59pm,40,40,I-5 RAMP,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,2,2,45.68117222,45.68117222,-122.6649694,-122.6649694,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Yes,20,Entrance/Exit Ramp,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,CLARK (11),2,0,0,1,0,0
53,Washington,530537,1,1,1,1,0,1,1,33,1830,RENTON,12,December,20,20,2,Monday,2021,18,6:00pm-6:59pm,58,58,SR-900,NE 12TH ST,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,52,52,47.50310556,47.50310556,-122.1774306,-122.1774306,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,None,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),KING (33),1,0,0,0,0,1
53,Washington,530538,0,0,2,2,0,2,2,35,0,NOT APPLICABLE,12,December,21,21,3,Tuesday,2021,0,0:00am-0:59am,28,28,CR-SE MILE HILL DR,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,9,9,47.53402222,47.53402222,-122.56865,-122.56865,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KITSAP (35),1,1,0,0,0,0
53,Washington,530539,0,0,1,1,0,1,1,53,0,NOT APPLICABLE,12,December,20,20,2,Monday,2021,1,1:00am-1:59am,47,47,CR-KEY PENINSULA HWY SW,,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,71,71,47.241725,47.241725,-122.7708361,-122.7708361,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),PIERCE (53),1,1,0,0,0,0
53,Washington,530540,1,1,1,1,0,1,1,33,1958,SEATAC,12,December,20,20,2,Monday,2021,6,6:00am-6:59am,22,22,SR-99,,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,158,158,47.45011111,47.45011111,-122.296075,-122.296075,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,4,Snow,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),KING (33),1,0,0,0,0,0
53,Washington,530541,1,1,1,1,0,1,1,63,2110,SPOKANE,12,December,10,10,6,Friday,2021,16,4:00pm-4:59pm,39,39,E INDIANA AVE,N Cincinnati St,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.67473333,47.67473333,-117.3983306,-117.3983306,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SPOKANE (63),1,0,0,0,0,1
53,Washington,530542,0,0,2,2,0,3,3,29,0,NOT APPLICABLE,12,December,18,18,7,Saturday,2021,13,1:00pm-1:59pm,0,0,SR-525,,3,State Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,109,109,47.98524167,47.98524167,-122.39055,-122.39055,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,ISLAND (29),2,0,0,0,0,1
53,Washington,530543,1,1,3,2,1,2,2,73,0,NOT APPLICABLE,12,December,21,21,3,Tuesday,2021,6,6:00am-6:59am,26,26,I-5,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,2462,2462,48.68792778,48.68792778,-122.3988722,-122.3988722,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,WHATCOM (73),1,1,0,0,0,0
53,Washington,530544,0,0,2,2,0,3,3,17,0,NOT APPLICABLE,12,December,20,20,2,Monday,2021,9,9:00am-9:59am,35,35,US-2,,2,U.S. Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1275,1275,47.54905,47.54905,-120.2542722,-120.2542722,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,4,Snow,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,DOUGLAS (17),1,0,0,0,0,1
53,Washington,530545,1,1,1,1,0,1,1,35,1710,PORT ORCHARD,12,December,15,15,4,Wednesday,2021,18,6:00pm-6:59pm,13,13,BAY ST,,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.54301111,47.54301111,-122.6252361,-122.6252361,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),KITSAP (35),1,0,0,0,0,0
53,Washington,530546,0,0,3,3,0,5,5,53,0,NOT APPLICABLE,12,December,24,24,6,Friday,2021,19,7:00pm-7:59pm,18,18,SR-7,SR-702,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,361,361,46.93663889,46.93663889,-122.3573917,-122.3573917,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,None,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),PIERCE (53),1,1,0,1,0,0
53,Washington,530547,1,1,1,1,0,2,2,73,110,BELLINGHAM,12,December,24,24,6,Friday,2021,16,4:00pm-4:59pm,47,47,W BAKERVIEW RD,,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,48.78974444,48.78974444,-122.4880667,-122.4880667,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,WHATCOM (73),1,1,0,0,0,0
53,Washington,530548,0,0,2,2,0,2,2,1,0,NOT APPLICABLE,12,December,22,22,4,Wednesday,2021,13,1:00pm-1:59pm,49,49,SR-261,BENZEL RD,3,State Highway,1,Rural,5,Major Collector,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,534,534,46.987675,46.987675,-118.3443917,-118.3443917,12,Motor Vehicle In-Transport,6,Angle,0,No,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,ADAMS (1),1,0,0,0,1,0
53,Washington,530549,1,1,1,1,0,1,1,77,2590,YAKIMA,10,October,2,2,7,Saturday,2021,19,7:00pm-7:59pm,54,54,S FAIR AVE,,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,46.59911667,46.59911667,-120.4881222,-120.4881222,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),YAKIMA (77),1,0,0,0,1,0
53,Washington,530550,0,0,2,2,0,3,3,5,1020,KENNEWICK,12,December,27,27,2,Monday,2021,19,7:00pm-7:59pm,19,19,S ELY ST,S Huntington St,6,Local Street - Municipality,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,46.18218333,46.18218333,-119.1590194,-119.1590194,12,Motor Vehicle In-Transport,6,Angle,0,No,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,BENTON (5),1,1,0,0,0,0
53,Washington,530551,0,0,3,3,0,3,3,73,740,FERNDALE,12,December,21,21,3,Tuesday,2021,16,4:00pm-4:59pm,10,10,I-5,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,2629,2629,48.85088611,48.85088611,-122.5799417,-122.5799417,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,5,Dusk,3,Sleet or Hail,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),WHATCOM (73),1,1,0,0,0,0
53,Washington,530552,1,1,1,1,0,1,1,33,1960,SEATTLE,10,October,8,8,6,Friday,2021,21,9:00pm-9:59pm,26,26,AIRPORT WAY S,,6,Local Street - Municipality,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.55953889,47.55953889,-122.3232806,-122.3232806,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),KING (33),1,1,0,0,0,0
53,Washington,530553,1,1,1,1,0,1,1,63,0,NOT APPLICABLE,12,December,19,19,1,Sunday,2021,17,5:00pm-5:59pm,43,43,CR-E HASTINGS RD,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,8,8,47.76925278,47.76925278,-117.4062722,-117.4062722,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SPOKANE (63),1,1,0,0,0,1
53,Washington,530554,0,0,2,2,0,2,2,63,0,NOT APPLICABLE,12,December,31,31,6,Friday,2021,8,8:00am-8:59am,27,27,I-90,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,2717,2717,47.60145278,47.60145278,-117.5439694,-117.5439694,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,4,Snow,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SPOKANE (63),1,1,0,0,0,0
53,Washington,530555,0,0,1,1,0,1,1,5,0,NOT APPLICABLE,12,December,30,30,5,Thursday,2021,9,9:00am-9:59am,18,18,I-82,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,851,851,46.21935556,46.21935556,-119.6914583,-119.6914583,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,1,Daylight,4,Snow,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),BENTON (5),1,0,0,0,0,0
53,Washington,530556,0,0,1,1,0,1,1,63,2110,SPOKANE,10,October,4,4,2,Monday,2021,3,3:00am-3:59am,3,3,W DOWNRIVER PARK DR,,6,Local Street - Municipality,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.68163611,47.68163611,-117.4544,-117.4544,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SPOKANE (63),1,1,0,0,0,1
53,Washington,530557,1,1,1,1,0,1,1,63,2110,SPOKANE,12,December,28,28,3,Tuesday,2021,19,7:00pm-7:59pm,31,31,N HAMILTON ST,E Augusta Ave,6,Local Street - Municipality,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,99999,Unknown,47.672775,47.672775,-117.3966,-117.3966,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SPOKANE (63),1,0,0,0,0,1
53,Washington,530558,0,0,2,2,0,2,2,35,0,NOT APPLICABLE,12,December,31,31,6,Friday,2021,18,6:00pm-6:59pm,36,36,SR-305,,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,103,103,47.72135833,47.72135833,-122.6255639,-122.6255639,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KITSAP (35),1,1,0,0,0,1
53,Washington,530559,1,1,1,1,0,1,1,53,1770,PUYALLUP,12,December,20,20,2,Monday,2021,15,3:00pm-3:59pm,28,28,SR-167,,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,3,Indian Reservation,48,48,47.20614167,47.20614167,-122.3194056,-122.3194056,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,5,Dusk,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),PIERCE (53),1,0,0,0,0,1
53,Washington,530560,1,1,1,1,0,1,1,35,0,NOT APPLICABLE,3,March,27,27,7,Saturday,2021,23,11:00pm-11:59pm,18,18,CR-SIDNEY RD SW,,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,28,28,47.44194167,47.44194167,-122.6611778,-122.6611778,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),KITSAP (35),1,0,0,0,1,1
53,Washington,530561,1,1,1,1,0,1,1,11,2370,VANCOUVER,12,December,26,26,1,Sunday,2021,17,5:00pm-5:59pm,34,34,SR-14,,3,State Highway,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,75,75,45.59707222,45.59707222,-122.5235,-122.5235,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,CLARK (11),1,0,0,0,0,0
53,Washington,530563,1,1,1,1,0,1,1,33,1960,SEATTLE,10,October,20,20,4,Wednesday,2021,3,3:00am-3:59am,19,19,SR-99,,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,306,306,47.68420278,47.68420278,-122.3444139,-122.3444139,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,6,Dark - Unknown Lighting,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),KING (33),1,1,0,0,0,0
53,Washington,530565,1,1,1,1,0,1,1,61,0,NOT APPLICABLE,8,August,17,17,3,Tuesday,2021,19,7:00pm-7:59pm,20,20,CR-91ST AVE NE,,4,County Road,1,Rural,7,Local,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,99999,Unknown,48.04683056,48.04683056,-122.1087528,-122.1087528,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,8,Driveway Access Related,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),SNOHOMISH (61),1,0,0,0,0,0
53,Washington,530566,2,2,1,1,0,1,1,33,1960,SEATTLE,10,October,25,25,2,Monday,2021,1,1:00am-1:59am,54,54,CORLISS WAY N,NE 80TH ST,6,Local Street - Municipality,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.68680833,47.68680833,-122.3270556,-122.3270556,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,None,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KING (33),1,0,0,0,0,1
53,Washington,530567,1,1,1,1,0,1,1,25,680,EPHRATA,11,November,7,7,1,Sunday,2021,11,11:00am-11:59am,20,20,D ST NE,,6,Local Street - Municipality,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.322975,47.322975,-119.5442361,-119.5442361,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,2,On Shoulder,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,GRANT (25),1,0,0,0,0,1
53,Washington,530568,1,1,1,1,0,1,1,33,1960,SEATTLE,11,November,1,1,2,Monday,2021,15,3:00pm-3:59pm,36,36,MARTIN LUTHER KING JR WAY S,S Thistle St,6,Local Street - Municipality,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,99999,Unknown,47.527875,47.527875,-122.2802056,-122.2802056,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,None,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KING (33),1,1,0,0,0,0
53,Washington,530569,0,0,1,1,0,1,1,33,1960,SEATTLE,11,November,3,3,4,Wednesday,2021,22,10:00pm-10:59pm,52,52,15TH AVE S,,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.58666111,47.58666111,-122.3134222,-122.3134222,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KING (33),1,0,0,1,0,1
